"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"WFM105","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.897","0.605","0.494","0.338","0.827","0.255","0.047","0.153","0.01","0.017","0.106"
"KIC003","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","1.162","2.645","7.013","0.185","7.196","2.845","0.328","0.101","0.021","0.052","0.163"
"CAT175","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","1.043","0.74","0.784","0.567","1.341","0.359","0.06","0.205","0.01","0.027","0.178"
"LAV410","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.192","0.081","0.05","0.051","0.1","0.026","0.008","0.034","0.005","0.006","0.029"
"BEL116","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","2.783","1.546","2.065","0.764","2.817","0.88","0.135","0.412","0.024","0.072","0.309"
"HWF187","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.694","0.683","0.368","0.263","0.626","0.281","0.027","0.098","0.008","0.02","0.055"
"PIN414","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.155","0.341","0.452","0.113","0.563","0.063","0.043","0.625","0.076","0.05","0.93"
"JOT403","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.269","0.201","0.202","0.936","1.123","0.091","0.054","0.04","0.009","0.013","0.02"
"NIC001","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.917","0.654","0.669","0.29","0.954","0.365","0.043","0.124","0.008","0.04","0.09"
"KNZ184","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.803","2.102","5.483","0.213","5.693","2.184","0.325","0.063","0.019","0.047","0.078"
"BBE401","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.296","0.341","0.096","0.228","0.321","0.126","0.179","0.026","0.011","0.023","0.016"
"NIC001","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.014","1.018","0.567","0.533","1.092","0.441","0.084","0.1","0.011","0.03","0.037"
"KIC003","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.569","0.482","1.583","0.434","2.01","0.401","0.744","0.089","0.028","0.042","0.125"
"CAT175","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.406","1.179","1.14","1.343","2.462","0.604","0.098","0.167","0.017","0.03","0.096"
"ALC188","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.029","2.399","0.702","0.756","1.446","0.467","0.409","0.577","0.081","0.111","0.214"
"PAL190","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.641","0.416","0.365","0.387","0.746","0.144","0.53","0.078","0.035","0.045","0.03"
"SEK430","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.227","0.327","0.627","0.426","1.045","0.273","0.033","0.022","0.007","0.036","0.014"
"WFM105","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.929","1.025","0.513","0.808","1.309","0.435","0.095","0.088","0.011","0.021","0.048"
"QAK172","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.86","1.398","1.015","1.194","2.19","0.643","0.165","0.143","0.033","0.036","0.096"
"LAV410","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.164","0.062","0.027","0.057","0.083","0.021","0.007","0.019","0.003","0.009","0.02"
"BEL116","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.631","1.326","1.173","1.026","2.182","0.659","0.115","0.385","0.021","0.053","0.417"
"PIN414","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.217","0.352","0.317","0.222","0.536","0.091","0.048","0.365","0.047","0.039","0.493"
"KNZ184","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.456","0.376","0.75","0.599","1.34","0.218","0.6","0.056","0.019","0.026","0.057"
"JOT403","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","","","","","","","","","","",""
"HWF187","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.114","1.013","0.313","0.477","0.783","0.382","0.063","0.098","0.009","0.023","0.054"
"YOS404","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.239","0.092","0.027","0.071","0.097","0.031","0.018","0.011","0.003","0.008","0.015"
"DCP114","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.89","1.406","1.841","0.827","2.654","0.889","0.167","0.193","0.031","0.041","0.188"
"CTH110","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.865","1.383","0.968","0.661","1.618","0.674","0.102","0.117","0.014","0.034","0.09"
"OXF122","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","2.156","1.612","2.353","0.862","3.202","1.072","0.247","0.191","0.041","0.049","0.182"
"BWR139","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.857","1.24","1.658","0.707","2.354","0.718","0.09","0.283","0.029","0.045","0.169"
"DEN417","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.849","0.099","0.059","0.085","0.143","0.03","0.012","0.026","0.005","0.003","0.016"
"BWR139","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.521","1.13","1.711","0.543","2.246","0.732","0.078","0.397","0.051","0.04","0.459"
"JOT403","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.26","0.277","0.122","0.338","0.455","0.081","0.214","0.051","0.02","0.02","0.018"
"ALC188","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.254","1.642","0.506","0.731","1.226","0.378","0.363","0.338","0.05","0.106","0.135"
"CAT175","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.805","0.734","1.038","0.917","1.94","0.466","0.101","0.095","0.016","0.021","0.087"
"DEN417","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.337","0.052","0.03","0.031","0.061","0.022","0.009","0.042","0.006","0.005","0.07"
"BBE401","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.557","0.389","0.173","0.283","0.451","0.123","0.446","0.029","0.021","0.025","0.022"
"WFM105","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.819","0.807","0.859","0.559","1.41","0.446","0.116","0.067","0.014","0.021","0.062"
"BEL116","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.737","1.276","1.937","0.9","2.823","0.811","0.155","0.304","0.042","0.048","0.289"
"CTH110","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.274","0.829","1.16","0.673","1.822","0.489","0.179","0.121","0.027","0.032","0.111"
"NIC001","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.591","0.816","0.686","0.453","1.131","0.428","0.086","0.047","0.011","0.021","0.029"
"SEK430","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.417","0.206","0.128","0.415","0.536","0.094","0.044","0.012","0.006","0.027","0.025"
"KNZ184","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.403","0.485","1.501","0.398","1.892","0.544","0.328","0.056","0.017","0.023","0.044"
"YOS404","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.228","0.132","0.027","0.09","0.115","0.044","0.026","0.01","0.003","0.007","0.015"
"PAL190","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.144","0.381","0.606","0.452","1.051","0.268","0.405","0.024","0.022","0.026","0.016"
"KIC003","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.452","0.591","2.053","0.298","2.346","0.684","0.422","0.04","0.027","0.022","0.04"
"LAV410","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.229","0.108","0.03","0.06","0.089","0.036","0.021","0.015","0.003","0.005","0.015"
"DCP114","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.45","1.256","2.083","0.659","2.732","0.92","0.18","0.067","0.031","0.037","0.065"
"QAK172","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.752","1.155","1.359","1.028","2.371","0.662","0.246","0.052","0.039","0.037","0.035"
"PIN414","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.268","0.289","0.19","0.256","0.443","0.103","0.042","0.068","0.013","0.031","0.02"
"OXF122","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.8","1.392","2.128","0.594","2.712","0.971","0.259","0.074","0.038","0.043","0.05"
"HWF187","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.797","0.767","0.497","0.375","0.867","0.352","0.059","0.049","0.011","0.02","0.034"
"HWF187","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.599","0.693","0.3","0.213","0.51","0.229","0.033","0.248","0.037","0.03","0.327"
"DCP114","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.866","1.526","2.505","0.679","3.174","1.096","0.157","0.272","0.038","0.048","0.3"
"KIC003","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.735","0.716","1.784","0.35","2.128","0.357","1.975","0.048","0.038","0.04","0.059"
"DEN417","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.372","0.1","0.063","0.037","0.099","0.029","0.017","0.031","0.005","0.005","0.032"
"YOS404","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.204","0.131","0.035","0.114","0.147","0.056","0.037","0.009","0.004","0.011","0.014"
"CAT175","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.769","0.464","0.336","0.63","0.956","0.187","0.037","0.116","0.016","0.026","0.143"
"BEL116","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.637","1.295","1.285","0.62","1.895","0.678","0.131","0.43","0.025","0.033","0.546"
"PAL190","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.161","0.567","0.815","0.752","1.555","0.272","0.801","0.037","0.047","0.062","0.015"
"BBE401","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.108","0.723","0.228","0.528","0.747","0.255","0.526","0.06","0.025","0.041","0.015"
"NIC001","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.515","0.786","0.38","0.257","0.632","0.281","0.035","0.136","0.033","0.029","0.123"
"WFM105","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.588","0.694","0.266","0.269","0.531","0.236","0.032","0.135","0.037","0.026","0.15"
"CTH110","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.222","0.727","0.601","0.313","0.909","0.355","0.059","0.156","0.023","0.027","0.187"
"JOT403","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.124","0.21","0.157","0.627","0.774","0.069","0.238","0.065","0.021","0.03","0.024"
"KNZ184","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.569","0.658","1.434","0.495","1.921","0.304","1.969","0.038","0.035","0.035","0.028"
"SEK430","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.42","1.083","2.531","1.025","3.54","1.168","0.1","0.026","0.012","0.04","0.017"
"PIN414","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.32","0.43","0.644","0.923","1.552","0.115","0.107","0.224","0.037","0.041","0.063"
"OXF122","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.387","1.665","3.264","0.522","3.778","1.291","0.207","0.325","0.048","0.055","0.355"
"QAK172","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.582","1.394","2.043","0.644","2.677","0.938","0.101","0.206","0.031","0.037","0.181"
"BWR139","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.39","1.297","1.445","0.639","2.074","0.681","0.099","0.359","0.04","0.046","0.286"
"LAV410","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.21","0.112","0.032","0.048","0.079","0.047","0.023","0.011","0.003","0.006","0.014"
"ALC188","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.259","1.153","1.09","0.655","1.735","0.212","0.436","0.576","0.086","0.087","0.374"
"BWR139","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","1.389","1.298","1.443","0.639","2.072","0.681","0.099","0.358","0.04","0.046","0.285"
"DEN417","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.278","0.075","0.031","0.061","0.091","0.035","0.009","0.022","0.004","0.005","0.032"
"PIN414","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.219","0.416","0.602","0.253","0.85","0.07","0.072","0.483","0.063","0.057","0.473"
"PAL190","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.823","0.77","0.507","0.329","0.83","0.252","0.794","0.065","0.049","0.073","0.026"
"YOS404","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.186","0.208","0.092","0.126","0.216","0.07","0.054","0.046","0.01","0.016","0.026"
"JOT403","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.232","0.368","0.344","0.889","1.219","0.12","0.243","0.109","0.026","0.033","0.036"
"KNZ184","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.596","1.161","1.012","0.6","1.603","0.324","2.644","0.054","0.048","0.077","0.028"
"DCP114","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","1.832","1.938","2.554","1.386","3.918","1.195","0.246","0.185","0.048","0.051","0.098"
"ALC188","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.614","1.434","0.968","0.443","1.404","0.15","0.309","0.64","0.089","0.072","0.288"
"BBE401","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.91","2.918","0.399","0.862","1.247","0.491","0.853","0.214","0.053","0.088","0.014"
"OXF122","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","","","","","","","","","","",""
"NIC001","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.483","0.624","0.352","0.269","0.617","0.237","0.082","0.124","0.021","0.028","0.087"
"BEL116","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","1.132","1.415","1.314","0.951","2.25","0.714","0.179","0.288","0.035","0.077","0.263"
"HWF187","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.588","0.674","0.282","0.295","0.572","0.229","0.044","0.15","0.018","0.017","0.109"
"CTH110","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","1.11","0.86","0.599","0.675","1.263","0.362","0.148","0.216","0.028","0.034","0.219"
"KIC003","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.602","1.111","1.221","0.575","1.786","0.37","2.681","0.05","0.047","0.058","0.041"
"WFM105","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.445","0.675","0.428","0.323","0.747","0.296","0.07","0.119","0.02","0.016","0.102"
"CAT175","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.711","0.713","0.503","0.607","1.1","0.293","0.079","0.168","0.019","0.021","0.134"
"QAK172","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","2.19","1.631","1.06","1.861","2.891","0.666","0.281","0.19","0.045","0.045","0.085"
"LAV410","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.203","0.132","0.055","0.096","0.15","0.039","0.019","0.043","0.007","0.007","0.034"
"SEK430","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.343","1.019","2.005","0.435","2.434","0.839","0.079","0.208","0.032","0.083","0.116"
"SEK430","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.345","0.97","1.6","0.714","2.303","0.726","0.149","0.08","0.026","0.057","0.027"
"PIN414","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.304","0.471","0.541","0.667","1.198","0.123","0.137","0.195","0.041","0.054","0.038"
"DEN417","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.177","0.078","0.05","0.032","0.081","0.022","0.016","0.097","0.013","0.007","0.161"
"HWF187","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.691","0.718","0.339","0.35","0.684","0.277","0.125","0.079","0.015","0.022","0.038"
"PAL190","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.132","0.527","0.328","0.536","0.856","0.213","0.558","0.043","0.036","0.052","0.02"
"KNZ184","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.564","0.846","0.767","0.763","1.518","0.342","1.528","0.039","0.035","0.046","0.017"
"CTH110","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.109","0.765","0.33","0.558","0.879","0.297","0.165","0.101","0.022","0.024","0.08"
"WFM105","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.444","0.727","0.498","0.385","0.877","0.313","0.084","0.072","0.015","0.019","0.018"
"OXF122","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.979","1.105","0.991","0.922","1.898","0.543","0.284","0.077","0.035","0.038","0.06"
"KIC003","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.69","1.063","1.262","0.674","1.925","0.423","2.211","0.038","0.039","0.053","0.021"
"NIC001","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.473","0.693","0.278","0.293","0.566","0.256","0.131","0.079","0.015","0.022","0.036"
"ALC188","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.6","1.44","0.965","0.439","1.397","0.149","0.306","0.641","0.089","0.071","0.286"
"QAK172","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.621","1.103","0.566","0.872","1.424","0.438","0.311","0.06","0.052","0.033","0.038"
"BEL116","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","","","","","","","","","","",""
"LAV410","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.214","0.165","0.077","0.069","0.144","0.057","0.046","0.025","0.01","0.016","0.015"
"DCP114","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.016","1.024","0.673","0.836","1.496","0.442","0.252","0.059","0.032","0.03","0.035"
"YOS404","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","","","","","","","","","","",""
"CAT175","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.911","0.773","0.478","0.549","1.018","0.317","0.114","0.089","0.018","0.023","0.042"
"JOT403","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.186","0.376","0.327","1.522","1.825","0.158","0.215","0.065","0.028","0.031","0.016"
"BBE401","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.573","1.537","0.497","0.635","1.122","0.5","0.571","0.118","0.032","0.053","0.016"
"BWR139","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.23","0.992","0.6","0.457","1.05","0.295","0.124","0.384","0.052","0.041","0.299"
"NIC001","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.339","0.946","0.849","0.241","1.087","0.471","0.096","0.129","0.017","0.038","0.078"
"SEK430","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.313","0.655","0.552","0.723","1.263","0.204","0.102","0.178","0.032","0.057","0.082"
"DEN417","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.47","0.116","0.08","0.045","0.125","0.042","0.024","0.056","0.011","0.009","0.051"
"BBE401","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.951","2.713","0.492","0.546","1.029","0.796","0.739","0.177","0.044","0.064","0.022"
"WFM105","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.397","0.929","0.797","0.219","1.012","0.45","0.073","0.162","0.018","0.019","0.117"
"KIC003","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.838","1.658","2.39","0.683","3.062","0.442","3.172","0.146","0.07","0.097","0.102"
"PAL190","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.994","1.329","0.714","0.312","1.021","0.413","0.916","0.11","0.068","0.095","0.036"
"QAK172","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","1.393","2.131","0.865","1.65","2.489","0.899","0.143","0.056","0.03","0.044","0.035"
"DCP114","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","1.824","1.967","1.65","1.391","3.019","1.104","0.134","0.079","0.025","0.044","0.035"
"LAV410","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.104","0.119","0.049","0.096","0.144","0.034","0.016","0.038","0.007","0.009","0.044"
"BWR139","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","1.515","2.362","2.109","0.817","2.914","1.218","0.098","0.304","0.042","0.054","0.105"
"YOS404","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.179","0.211","0.069","0.138","0.205","0.027","0.042","0.079","0.015","0.016","0.06"
"JOT403","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.194","0.48","0.512","1.206","1.698","0.122","0.201","0.298","0.051","0.039","0.314"
"KNZ184","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.499","1.611","1.663","0.869","2.519","0.442","2.561","0.151","0.062","0.085","0.091"
"HWF187","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.55","0.888","0.623","0.221","0.841","0.371","0.052","0.147","0.015","0.02","0.044"
"ALC188","2016.0","10.0","03/01/2016 09:00:00","03/08/2016 08:00:00","0.663","1.844","0.806","0.687","1.482","0.289","0.375","0.701","0.1","0.08","0.609"
